Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Label,packet_length,flags_count,syn_count,ack_count,fin_count,is_http,is_internal_ip,direction,bytes_per_packet,short_duration,single_packet
131.538238,59395,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.471071,443,59395,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.431039,59395,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.715142,443,59395,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
179.417825,59396,443,TCP,"SYN,RST,ACK",9,498,Benign,498,3,1,1,0,0,1,outbound,498,0,0
12.589752,443,59396,TCP,"SYN,ACK",6,336,Benign,336,2,1,1,0,0,0,inbound,336,0,0
12.589153,59396,443,TLS,"PSH,ACK",5,1277,Benign,1277,2,0,1,0,0,1,outbound,1277,0,0
8.75495,443,59396,TLS,"PSH,ACK",9,4002,Benign,4002,2,0,1,0,0,0,inbound,4002,0,0
96.127899,59397,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.445011,443,59397,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.405215,59397,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.701601,443,59397,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
144.026371,59398,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
10.653014,443,59398,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
10.61639,59398,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.694261,443,59398,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
182.732288,59399,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
2.377817,443,59399,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.339666,59399,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.718713,443,59399,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
109.677114,59400,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
2.437598,443,59400,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.401028,59400,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
1.54785,443,59400,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
155.74265,59401,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
2.482792,443,59401,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.443207,59401,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.714522,443,59401,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
82.588446,59402,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
2.799331,443,59402,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.7604,59402,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.702729,443,59402,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
129.145436,59403,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
5.479254,443,59403,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
5.439164,59403,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
3.107108,443,59403,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
170.604647,59404,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.483901,443,59404,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.444575,59404,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
1.673999,443,59404,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
97.499184,59405,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
3.371905,443,59405,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
3.334866,59405,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.734525,443,59405,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
143.44595,59406,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
2.373131,443,59406,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.332665,59406,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.723576,443,59406,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
70.400642,59407,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.403644,443,59407,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.366967,59407,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.719813,443,59407,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
30.342783,59408,443,TCP,"SYN,RST,ACK",3,174,Benign,174,3,1,1,0,0,1,outbound,174,0,0
0.000606,443,59408,TCP,"SYN,ACK",2,120,Benign,120,2,1,1,0,0,0,inbound,120,1,0
0.0,59408,443,TLS,"PSH,ACK",1,144,Benign,144,2,0,1,0,0,1,outbound,144,1,1
29.99244,59409,443,TCP,"SYN,RST,ACK",3,174,Benign,174,3,1,1,0,0,1,outbound,174,0,0
0.000477,443,59409,TCP,"SYN,ACK",2,120,Benign,120,2,1,1,0,0,0,inbound,120,1,0
0.0,59409,443,TLS,"PSH,ACK",1,144,Benign,144,2,0,1,0,0,1,outbound,144,1,1
30.002357,59410,443,TCP,"SYN,RST,ACK",3,174,Benign,174,3,1,1,0,0,1,outbound,174,0,0
0.000455,443,59410,TCP,"SYN,ACK",2,120,Benign,120,2,1,1,0,0,0,inbound,120,1,0
0.0,59410,443,TLS,"PSH,ACK",1,144,Benign,144,2,0,1,0,0,1,outbound,144,1,1
29.992178,59411,443,TCP,"SYN,RST,ACK",3,174,Benign,174,3,1,1,0,0,1,outbound,174,0,0
0.000518,443,59411,TCP,"SYN,ACK",2,120,Benign,120,2,1,1,0,0,0,inbound,120,1,0
0.0,59411,443,TLS,"PSH,ACK",1,144,Benign,144,2,0,1,0,0,1,outbound,144,1,1
30.002871,59412,443,TCP,"SYN,RST,ACK",3,174,Benign,174,3,1,1,0,0,1,outbound,174,0,0
0.000415,443,59412,TCP,"SYN,ACK",2,120,Benign,120,2,1,1,0,0,0,inbound,120,1,0
0.0,59412,443,TLS,"PSH,ACK",1,144,Benign,144,2,0,1,0,0,1,outbound,144,1,1
29.992574,59413,443,TCP,"SYN,RST,ACK",3,174,Benign,174,3,1,1,0,0,1,outbound,174,0,0
0.000414,443,59413,TCP,"SYN,ACK",2,120,Benign,120,2,1,1,0,0,0,inbound,120,1,0
0.0,59413,443,TLS,"PSH,ACK",1,144,Benign,144,2,0,1,0,0,1,outbound,144,1,1
9.35168,59414,443,TCP,"SYN,RST,ACK",22,1200,Benign,1200,3,1,1,0,0,1,outbound,1200,0,0
8.977074,443,59414,TCP,"SYN,PSH,ACK",40,48892,Benign,48892,3,1,1,0,0,0,inbound,48892,0,0
8.976417,59414,443,TLS,"PSH,ACK",7,1955,Benign,1955,2,0,1,0,0,1,outbound,1955,0,0
8.249991,443,59414,TLS,"PSH,ACK",16,13166,Benign,13166,2,0,1,0,0,0,inbound,13166,0,0
2.576704,59415,443,TCP,"SYN,RST,ACK",4,228,Benign,228,3,1,1,0,0,1,outbound,228,0,0
2.119513,443,59415,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.079666,59415,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.510542,443,59415,TLS,"PSH,ACK",4,2610,Benign,2610,2,0,1,0,0,0,inbound,2610,0,0
1.512571,59416,443,TCP,"SYN,RST,ACK",4,228,Benign,228,3,1,1,0,0,1,outbound,228,0,0
1.094303,443,59416,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.056829,59416,443,TLS,"PSH,ACK",3,663,Benign,663,2,0,1,0,0,1,outbound,663,0,0
0.467183,443,59416,TLS,"PSH,ACK",4,2610,Benign,2610,2,0,1,0,0,0,inbound,2610,0,0
1.542339,59417,443,TCP,"SYN,RST,ACK",4,228,Benign,228,3,1,1,0,0,1,outbound,228,0,0
1.133442,443,59417,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.094837,59417,443,TLS,"PSH,ACK",3,695,Benign,695,2,0,1,0,0,1,outbound,695,0,0
0.461748,443,59417,TLS,"PSH,ACK",4,2610,Benign,2610,2,0,1,0,0,0,inbound,2610,0,0
72.99639,59418,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.078717,443,59418,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.041669,59418,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.556233,443,59418,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
121.413264,59419,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
0.983361,443,59419,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
0.944857,59419,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.580933,443,59419,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
169.89339,59420,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
2.164377,443,59420,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.124601,59420,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.623434,443,59420,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
97.158766,59421,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.075261,443,59421,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.037177,59421,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.577622,443,59421,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
145.568582,59422,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.063782,443,59422,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.024961,59422,443,TLS,"PSH,ACK",3,695,Benign,695,2,0,1,0,0,1,outbound,695,0,0
0.561659,443,59422,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
73.98625,59423,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.088925,443,59423,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.049542,59423,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.566631,443,59423,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
122.385281,59424,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.082527,443,59424,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.045555,59424,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.560818,443,59424,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
170.795254,59425,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.249736,443,59425,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.212489,59425,443,TLS,"PSH,ACK",3,695,Benign,695,2,0,1,0,0,1,outbound,695,0,0
0.632635,443,59425,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
98.972039,59426,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.24748,443,59426,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.208254,59426,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.62846,443,59426,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
147.151128,59427,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.50179,443,59427,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.461614,59427,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.745377,443,59427,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
74.947259,59428,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.289902,443,59428,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.249451,59428,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.643579,443,59428,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
123.075621,59429,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.257202,443,59429,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.218931,59429,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.647567,443,59429,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
171.215594,59430,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.121621,443,59430,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.083674,59430,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.572783,443,59430,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
99.572159,59431,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.268173,443,59431,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.22771,59431,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.629688,443,59431,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
147.731741,59432,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.218479,443,59432,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.178841,59432,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.63819,443,59432,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
75.919752,59433,443,TCP,"SYN,RST,ACK",7,390,Benign,390,3,1,1,0,0,1,outbound,390,0,0
1.817426,443,59433,TCP,"SYN,ACK",5,282,Benign,282,2,1,1,0,0,0,inbound,282,0,0
1.817,59433,443,TLS,"PSH,ACK",4,978,Benign,978,2,0,1,0,0,1,outbound,978,0,0
1.310259,443,59433,TLS,"PSH,ACK",7,3362,Benign,3362,2,0,1,0,0,0,inbound,3362,0,0
123.487454,59434,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.151754,443,59434,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.112946,59434,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.603507,443,59434,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
171.776147,59435,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.149786,443,59435,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.112593,59435,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.603844,443,59435,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
16.494109,59436,443,TCP,"FIN,SYN,RST,ACK",7,390,Benign,390,4,1,1,1,0,1,outbound,390,0,0
16.493857,443,59436,TCP,"FIN,SYN,ACK",5,282,Benign,282,3,1,1,1,0,0,inbound,282,0,0
1.077379,59436,443,TLS,"PSH,ACK",3,663,Benign,663,2,0,1,0,0,1,outbound,663,0,0
15.431496,443,59436,TLS,"PSH,ACK",6,2813,Benign,2813,2,0,1,0,0,0,inbound,2813,0,0
16.472939,59437,443,TCP,"FIN,SYN,RST,PSH,ACK",9,620,Benign,620,5,1,1,1,0,1,outbound,620,0,0
16.472689,443,59437,TCP,"FIN,SYN,ACK",5,294,Benign,294,3,1,1,1,0,0,inbound,294,0,0
1.089743,59437,443,TLS,"PSH,ACK",3,663,Benign,663,2,0,1,0,0,1,outbound,663,0,0
15.398638,443,59437,TLS,"PSH,ACK",6,2813,Benign,2813,2,0,1,0,0,0,inbound,2813,0,0
16.574468,59438,443,TCP,"FIN,SYN,RST,PSH,ACK",9,620,Benign,620,5,1,1,1,0,1,outbound,620,0,0
16.574227,443,59438,TCP,"FIN,SYN,ACK",5,294,Benign,294,3,1,1,1,0,0,inbound,294,0,0
1.150984,59438,443,TLS,"PSH,ACK",3,663,Benign,663,2,0,1,0,0,1,outbound,663,0,0
15.438447,443,59438,TLS,"PSH,ACK",6,2813,Benign,2813,2,0,1,0,0,0,inbound,2813,0,0
164.525794,59439,443,TCP,"SYN,RST,PSH,ACK",7,512,Benign,512,4,1,1,0,0,1,outbound,512,0,0
1.114575,443,59439,TCP,"SYN,ACK",4,240,Benign,240,2,1,1,0,0,0,inbound,240,0,0
1.074091,59439,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.601971,443,59439,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
92.862763,59440,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.204791,443,59440,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.167224,59440,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.640753,443,59440,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
141.06148,59441,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.165017,443,59441,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.126865,59441,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.649435,443,59441,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
69.298653,59442,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.091609,443,59442,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.054619,59442,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.711887,443,59442,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
117.538059,59443,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.091633,443,59443,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.05356,59443,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.577596,443,59443,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
165.927309,59444,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.196218,443,59444,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.156983,59444,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.599528,443,59444,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
94.17409,59445,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.065989,443,59445,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.028377,59445,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.568047,443,59445,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
142.593827,59446,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.09703,443,59446,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.057698,59446,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.608448,443,59446,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
70.941507,59447,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.074266,443,59447,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.034022,59447,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.582799,443,59447,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
119.330201,59448,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.235575,443,59448,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.197381,59448,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.58889,443,59448,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
167.560423,59449,443,TCP,"SYN,RST,ACK",22,1200,Benign,1200,3,1,1,0,0,1,outbound,1200,0,0
18.416889,443,59449,TCP,"SYN,PSH,ACK",38,48784,Benign,48784,3,1,1,0,0,0,inbound,48784,0,0
18.416319,59449,443,TLS,"PSH,ACK",5,1277,Benign,1277,2,0,1,0,0,1,outbound,1277,0,0
17.948683,443,59449,TLS,"PSH,ACK",13,11918,Benign,11918,2,0,1,0,0,0,inbound,11918,0,0
78.482147,59450,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.097685,443,59450,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.0592,59450,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.618669,443,59450,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
126.832073,59451,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.214631,443,59451,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.174143,59451,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.642589,443,59451,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
175.020908,59452,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.196961,443,59452,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.160034,59452,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.797216,443,59452,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
103.078389,59453,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.159241,443,59453,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.120441,59453,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.601999,443,59453,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
151.376118,59454,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.132815,443,59454,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.092916,59454,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.603139,443,59454,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
79.683768,59455,443,TCP,"SYN,RST,ACK",5,294,Benign,294,3,1,1,0,0,1,outbound,294,0,0
1.571759,443,59455,TCP,"SYN,PSH,ACK",5,1742,Benign,1742,3,1,1,0,0,0,inbound,1742,0,0
1.535169,59455,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.796023,443,59455,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
127.572603,59456,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.118854,443,59456,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.078582,59456,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.58821,443,59456,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
175.911867,59457,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.219654,443,59457,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.181293,59457,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
